ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208
11	 0	 137.54	  10.55	 138.0	 136	 137.43	  4.03	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   0	   0	  10	   1	   1	   1	   1	   1	   2	   2	   0	   1	   3	   3	   5	   5	   4	   2	   1	   3	   9	   7	   6	   4	   4	   5	  14	   7	   6	  11	  21	  50	  63	  28	 105	 103	 151	  80	  55	  65	  21	   7	  26	   8	   6	   3	  10	   7	   4	   0	   2	   8	   4	   4	   1	   3	   0	   0	   5	   2	   2	   4	   3	   0	   2	   1	   4	   2	   1	   1	   2	   1	   1	   0	   2	   2	   0	   1	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 1	 137.15	  10.86	 137.0	 153	 137.24	  4.27	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   3	   2	   0	   0	   1	   1	   0	   2	   0	   3	   2	   1	   2	   2	   2	   3	   4	   6	   1	   2	   3	   5	   6	   7	   6	   8	  10	   5	   9	   9	   2	  10	   3	  13	   8	  23	  50	  49	  32	 101	 109	 147	  89	  53	  50	  22	  10	  14	   6	   6	   1	   6	  15	   5	   3	   4	   3	   5	   4	   3	   6	   3	   0	   3	   2	   1	   2	   0	   4	   2	   0	   2	   0	   3	   1	   2	   1	   0	   1	   4	   3	   5	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 2	 138.14	  11.29	 138.0	 178	 137.75	  4.39	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   1	   3	   2	   2	   1	   1	   1	   2	   4	   2	   7	   3	   7	   1	   3	   8	   3	   2	   5	   4	   9	   6	   0	   4	   4	   3	   8	  11	  14	   5	  24	  39	  73	  33	  80	  82	 133	  68	  55	  58	  42	  10	  17	   9	  18	   6	  10	   6	   4	   6	   6	   6	  10	   6	   4	   3	   6	   2	   5	   8	   6	   4	   6	   3	   2	   3	   0	   0	   1	   1	   1	   5	   0	   1	   2	   0	   2	   0	   1	   2	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 3	 139.41	  28.16	 138.0	 165	 138.35	 12.36	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   2	   1	   1	   0	   3	   0	   0	   3	   0	   5	   2	   6	   7	   2	   4	   2	   5	   4	   3	   3	   1	   4	   0	   5	   4	   4	   2	   3	   6	   2	   1	   0	   3	   4	   4	   3	   4	   0	   4	   6	   4	   3	   1	   1	   4	   5	   4	   4	   8	  10	   5	   9	   9	  15	   6	   8	  22	  29	  10	  29	  36	  36	  28	  43	  39	  60	  34	  40	  42	  20	   7	  30	  23	  28	  12	  14	  12	   4	   6	   5	   5	  13	  13	   6	   6	   2	   0	   8	   5	   5	   2	   2	   5	   4	   0	   4	   4	   1	   6	   5	   5	   1	   1	   1	   6	   0	   0	   3	   2	   2	   2	   1	   1	   3	   1	   1	   0	   3	   5	   0	   2	   1	   1	   1	   1	   3	   1	   3	   0	   1	   2	   0	   0	   1	   1	  27
11	 4	 136.42	  14.14	 137.0	 149	 136.86	  6.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   0	   1	   0	   1	   1	   3	   0	   2	   1	   2	   2	   3	   3	   3	   0	   5	   0	   5	   1	   2	   3	   1	   0	   4	   2	   3	   6	   4	  11	   2	   6	   3	   6	   8	   7	   6	  16	  15	   9	  14	  13	  23	  10	  29	  51	  54	  29	  87	  71	  94	  67	  48	  53	  20	  11	  28	  10	  10	   6	  12	  13	   4	   8	   7	   5	   4	   5	   5	   2	   9	   0	   9	   3	   1	   4	   2	   3	   1	   1	   1	   0	   1	   2	   2	   0	   0	   0	   3	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   2
11	 5	 138.69	   9.59	 138.0	 131	 137.95	  5.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   2	   0	   1	   2	   3	   2	   2	   2	   5	   2	   5	   2	   5	   8	   4	   2	   8	  10	   5	   8	  15	  19	  15	  32	  35	  43	  29	  76	  95	 135	  76	  52	  51	  29	   9	  34	  17	  22	  11	  11	  17	   6	   9	   7	   7	   4	   5	   4	   7	  10	   0	   7	   1	   4	   1	   4	   4	   4	   0	   3	   0	   0	   0	   0	   1	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
11	 6	 137.27	  13.04	 138.0	 155	 137.75	  6.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   0	   2	   2	   1	   0	   3	   1	   2	   3	   4	   4	   4	   4	   2	   8	   4	   7	   6	  13	   9	   5	   5	   3	   6	  10	   3	  13	  14	   5	  10	  19	  21	  12	  19	  41	  35	  22	  76	  79	 109	  82	  43	  53	  32	   8	  18	  18	  22	  10	   7	   9	  11	  12	  10	   3	   5	   5	   5	   2	   2	   0	   4	   5	   3	   3	   1	   5	   5	   2	   2	   1	   0	   0	   0	   3	   2	   1	   2	   1	   1	   0	   4	   1	   0	   0	   0	   0	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2
11	 7	 138.39	   6.99	 138.0	  80	 138.19	  4.94	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   2	   0	   1	   2	   2	   0	   4	   5	  11	   5	  12	   9	   1	  15	  10	  12	  12	  18	  37	  54	  29	  96	 101	 117	  93	  50	  72	  33	  10	  40	  20	  22	   9	  17	  14	  15	   2	   8	   7	   6	   4	   3	   4	   2	   0	   3	   3	   0	   0	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 0	 110.81	   8.97	 110.0	 170	 110.57	  3.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   0	   0	   1	   2	   3	   0	   2	   5	   1	   1	   2	   1	   2	   3	   5	   6	   4	   0	   4	   3	  11	   3	  13	   9	  12	   5	   9	  13	  37	  49	  54	 126	 117	  79	 125	  65	  68	  13	  27	  21	  10	   4	   5	   5	   7	   2	   5	   2	   6	   0	   4	   5	   4	   1	   3	   4	   2	   1	   3	   3	   1	   4	   1	   3	   0	   0	   1	   0	   2	   2	   1	   1	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 1	 110.52	   9.51	 110.0	 124	 110.32	  4.45	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   2	   1	   1	   1	   1	   0	   1	   2	   1	   1	   5	   4	   2	   4	   5	   4	   0	   5	   5	   4	   9	   7	   8	   5	  11	  14	  10	   7	  15	  11	  34	  45	  54	 124	 121	  77	  98	  71	  71	  12	  22	  14	   9	   6	   6	   9	   7	   8	   2	   9	   4	   1	   4	   3	   5	   3	   0	   1	   1	   3	   2	   3	   3	   3	   0	   0	   0	   2	   2	   3	   2	   2	   1	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 2	 111.28	  10.00	 111.0	 161	 110.76	  4.43	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   2	   0	   1	   2	   0	   5	   3	   6	   2	   4	   3	   7	   3	   4	   4	   5	   0	   8	   6	   6	   6	   9	   6	   8	   3	  18	  24	  43	  40	  45	  99	 115	  67	  83	  77	  66	  18	  29	  22	  18	   6	   7	   2	  14	   5	   3	  14	   5	   0	  12	   4	  10	   1	   5	   8	   7	   1	   3	   2	   2	   0	   1	   4	   4	   0	   3	   2	   1	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 3	 112.75	  24.54	 111.0	 161	 110.98	 11.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   1	   0	   1	   0	   1	   0	   0	   4	   4	   1	   6	   2	   1	   2	   2	   6	   2	   3	   7	   2	   3	   5	   2	   4	   4	   0	   3	   3	   2	   4	   4	   3	   2	   6	   5	   2	   1	   3	   3	   9	   4	   4	   5	   8	   2	   6	  12	  10	   4	   7	  13	  28	   9	  23	  22	  40	  45	  22	  63	  49	  22	  50	  47	  50	  21	  23	  29	  17	  19	   9	  17	  18	   4	   5	   9	  11	   3	  11	   4	   8	   4	   2	   5	   6	   3	   4	   2	   7	   2	   2	   5	   2	   1	   7	   1	   3	   1	   6	   3	   3	   3	   1	   2	   2	   2	   1	   2	   3	   0	   6	   1	   2	   0	   3	   0	   0	   0	   1	   3	   1	   1	   1	   2	   1	   0	   1	   1	   1	   1	   0	   0	   1	   1	   1	   0	   0	   1	   0	   1	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	  10
12	 4	 109.89	  12.07	 110.0	 121	 109.95	  6.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   0	   1	   2	   0	   0	   2	   1	   2	   1	   5	   2	   0	   1	   0	   2	   5	   2	   5	   2	   2	   4	   3	   4	   8	   3	  10	   5	   4	   4	   7	  15	   5	  18	  19	  18	  13	  27	  18	  50	  35	  48	  85	  89	  54	  81	  70	  63	  18	  23	  21	  14	   9	  10	   8	   8	   7	   8	   7	   5	   3	   8	   8	   5	   5	   3	   6	   2	   0	   1	   2	   0	   2	   1	   0	   2	   0	   1	   3	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   0	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 5	 111.79	   8.42	 111.0	 108	 111.04	  4.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   1	   0	   2	   4	   4	   4	   1	   3	   1	   1	   5	   7	  11	   4	   8	  14	  14	   5	  29	  12	  44	  46	  47	 100	  78	  63	 103	  66	  79	  17	  25	  35	  29	  15	   6	  12	  17	   8	   5	  11	   7	   3	  11	   5	   1	   3	   3	   6	   4	   1	   3	   2	   2	   0	   1	   1	   1	   1	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 6	 110.62	  11.23	 111.0	 122	 110.69	  6.41	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   0	   1	   1	   0	   2	   2	   0	   2	   1	   1	   0	   3	   3	   5	   2	   3	   6	  10	   7	   3	  13	  12	   0	  16	  10	   9	   5	  11	  13	  18	   9	  11	  28	  38	  49	  36	  73	  90	  49	  94	  49	  70	  26	  42	  12	  22	  11	   8	   8	  22	   9	   2	  10	   9	   3	   4	   4	   3	   2	   7	   6	   3	   3	   1	   1	   4	   1	   1	   1	   3	   0	   2	   1	   2	   1	   1	   1	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
12	 7	 111.38	   6.15	 111.0	  48	 111.08	  4.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   2	   2	   3	   0	   1	   4	  10	   8	  16	  13	  10	   4	  12	  20	  45	  39	  50	 127	  91	  58	 108	  81	  80	  24	  39	  32	  16	  14	  11	  13	  16	  10	   5	   9	   6	   3	   3	   1	   2	   1	   1	   5	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 0	 136.45	   7.66	 136.0	 143	 136.29	  2.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   2	   0	   3	   1	   1	   3	   2	   1	   1	   1	   1	   4	   3	   2	   4	   8	   2	   7	   4	  10	   4	   7	  13	  16	  10	  33	  67	  89	  66	 133	 123	 143	  49	  40	  40	  10	   2	  16	   5	  10	   2	   5	   4	   3	   0	   4	   6	  10	   1	   2	   3	   3	   0	   3	   3	   3	   1	   0	   1	   0	   0	   2	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 1	 136.23	   8.00	 136.0	 179	 136.30	  2.94	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   1	   4	   1	   1	   0	   1	   1	   1	   2	   2	   2	   3	   5	   5	   1	   5	   4	   6	  12	   5	   8	  11	   7	   8	  12	  15	   8	  31	  55	  86	  56	 150	 120	 129	  64	  29	  28	  12	   3	  15	   7	  14	   5	   2	   9	   6	   6	   4	   0	   6	   3	   1	   4	   1	   0	   3	   5	   4	   1	   3	   2	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 2	 136.83	   8.55	 137.0	 136	 136.80	  4.35	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   3	   0	   2	   2	   1	   1	   1	   4	   1	   7	   3	   6	   5	   7	   3	  13	   3	   1	   9	   4	   3	   9	  13	  16	  17	  30	  60	  76	  54	 123	 116	 104	  57	  36	  46	  20	   5	  18	   5	   6	   6	  15	  10	   5	   7	   7	   8	  13	   4	   8	   2	   4	   1	   3	   1	   4	   1	   1	   2	   2	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 3	 137.82	  22.59	 137.0	 215	 136.92	  7.65	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   4	   1	   1	   2	   1	   2	   0	   0	   3	   0	   0	   1	   1	   1	   2	   2	   0	   2	   2	   1	   1	   5	   4	   0	   2	   2	   2	   1	   3	   4	   5	   4	   2	   4	   5	   4	   1	   5	   2	   0	   5	   4	   6	   0	   4	   4	   3	   4	   3	   8	  12	   4	   4	  11	   6	   8	  16	  11	  26	  16	  31	  65	  53	  31	  59	  52	  75	  46	  32	  31	  29	   5	  25	  10	  18	  10	  12	   9	   6	  10	   6	   6	   5	   5	   2	   8	   4	   0	   5	   1	   5	   3	   3	   5	   6	   2	   5	   4	   0	   3	   5	   2	   2	   1	   0	   4	   6	   3	   2	   5	   2	   2	   3	   2	   2	   2	   0	   1	   0	   1	   2	   1	   2	   1	   0	   1	   0	   0	   2	   1	   1	   1	   0	   1	   0	   0	  13
13	 4	 135.43	  10.71	 136.0	 141	 136.06	  4.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   0	   2	   1	   0	   0	   0	   2	   1	   2	   1	   3	   1	   2	   3	   2	   3	   1	   3	   4	   4	   1	   1	   4	   4	   2	   7	   6	  16	  11	   3	  14	  19	   2	   9	  11	  33	  23	  38	  75	  69	  42	 100	  91	  97	  68	  34	  33	  16	   1	  16	  16	   8	   7	   9	  14	   8	   8	   5	   8	   3	   4	   0	   1	   3	   0	   0	   3	   0	   1	   1	   3	   1	   0	   1	   0	   0	   2	   0	   0	   2	   0	   0	   0	   0	   1	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0
13	 5	 137.12	   7.18	 137.0	  80	 136.87	  4.73	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   3	   3	   2	   0	   3	   0	   5	   4	   0	   5	   5	   5	   9	   7	   5	  14	  15	  20	  14	  45	  60	  78	  51	 108	  98	 117	  64	  33	  52	  32	  10	  15	  16	  18	   8	  11	   6	   9	   4	  10	   5	   7	   8	   3	   0	   1	   0	   1	   0	   2	   0	   3	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 6	 136.16	   9.59	 136.0	 144	 136.38	  4.82	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   0	   0	   1	   0	   0	   3	   0	   2	   1	   1	   1	   1	   2	   1	   3	   4	   2	   4	   3	  11	   7	  11	   8	  10	   6	   8	   9	   7	   3	  19	  19	  28	  19	  33	  56	  65	  38	 116	  82	 113	  59	  27	  47	  31	   6	  12	  17	  15	   6	   6	   9	  11	   4	   5	   4	   7	   3	   2	   3	   4	   0	   1	   1	   5	   0	   2	   2	   4	   0	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
13	 7	 136.88	   5.24	 137.0	  27	 136.89	  4.58	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   2	   4	   4	   0	  11	  12	   4	  16	  10	  21	  13	  37	  71	  95	  63	  88	 113	 125	  61	  50	  59	  33	   5	  21	  17	  17	   9	   8	   8	   6	   3	   3	   2	   3	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
