ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176
18	 3	 135.00	   3.24	 135.0	  30	 135.00	  2.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	  11	   2	  13	  24	  41	  21	  55	 109	 159	  95	 169	 122	  76	  33	  17	  18	  15	   1	  10	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 4	 134.86	   3.44	 135.0	  37	 135.03	  2.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	  11	  13	   3	  13	  17	  42	  23	  58	 129	 145	  88	 163	 103	  83	  33	  21	  24	  15	   3	   5	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 5	 135.18	   3.41	 136.0	  25	 135.37	  3.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   8	   9	   1	  14	  18	  31	  23	  56	 114	 140	  81	 181	 101	  96	  33	  23	  35	  16	   6	   7	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 6	 135.21	   3.52	 136.0	  36	 135.29	  2.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   0	   5	  11	   2	   7	  22	  35	  24	  56	 119	 144	  64	 189	 104	  86	  41	  23	  22	  15	   6	   7	  11	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 7	 135.41	   3.07	 136.0	  10	 135.43	  2.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   3	   1	   6	  15	  29	  19	  66	 122	 139	  91	 166	 129	  89	  45	  20	  23	  14	   3	  14	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 0	 154.38	   3.28	 154.0	  32	 154.27	  2.69	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   6	   3	   6	   3	  11	  13	  39	  63	  75	 135	 212	 128	 108	  90	  34	   1	  28	  12	  10	   4	   6	   6	   0	   2	   1	   1	   1	   0	   0	   0	   0	   0	   0
19	 1	 153.95	   3.51	 154.0	  34	 154.03	  2.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   2	   0	   8	   7	  17	   5	  20	  30	  29	  43	  86	 123	 220	 146	  73	  96	  35	   3	  20	   9	  11	   2	   3	   6	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0
19	 2	 154.48	   3.72	 154.0	  46	 154.27	  3.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   5	   6	  18	   6	  10	  28	  38	  43	  66	 124	 212	 143	  81	  81	  30	   0	  28	  20	  26	   8	  12	   9	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0
19	 3	 153.82	   3.83	 154.0	  49	 153.86	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   1	   8	  15	  27	  12	  17	  36	  31	  66	  56	 136	 229	 101	  81	  62	  24	   4	  45	  10	  14	   8	   7	   6	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0
19	 4	 153.86	   3.84	 154.0	  45	 154.00	  3.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   5	   4	   1	   4	  14	  23	   6	  34	  20	  43	  44	  77	 125	 202	 120	  77	  86	  30	   1	  33	  15	  19	   5	   7	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 5	 154.30	   3.98	 154.0	  58	 154.27	  3.22	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   3	  14	   8	  17	   8	  22	  26	  41	  46	  55	 110	 213	 116	  87	  94	  24	   2	  41	  17	  23	   6	  13	  10	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0
19	 6	 154.36	   3.96	 154.0	  48	 154.37	  3.24	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   1	   0	   2	   9	   9	  18	   9	  15	  38	  31	  43	  57	 106	 192	 153	  75	  86	  38	   2	  56	  12	  21	   5	  10	   4	   2	   0	   2	   0	   0	   0	   1	   0	   0	   0	   0
19	 7	 154.27	   3.52	 154.0	  32	 154.17	  3.09	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   3	   6	  12	   7	  15	  27	  55	  48	  77	 119	 201	 136	  77	  96	  29	   0	  23	  24	  22	   8	   6	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 0	 119.17	   3.78	 119.0	  58	 118.96	  2.69	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   3	   3	   6	   5	   2	  11	  11	  32	  20	  73	 115	 158	 134	 120	 112	  79	  27	  20	  20	   7	   1	  10	   7	   8	   2	   4	   3	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 1	 118.35	   4.13	 118.0	  71	 118.41	  2.81	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   2	   0	   1	   1	   1	   1	   1	   9	  20	   9	  10	  13	  21	  30	  19	  71	 164	 151	 123	 111	  93	  60	  25	  11	  14	   4	   1	  10	   9	   2	   2	   6	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 2	 119.23	   4.47	 119.0	 105	 118.88	  2.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   2	   4	  13	  15	  10	  12	  23	  23	  12	  60	 131	 148	 122	 116	  78	  78	  29	  15	  21	  15	   2	  11	  18	  21	   6	   7	   1	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 118.21	   4.49	 118.0	  88	 118.25	  3.25	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   7	   9	  11	  18	  19	  13	  24	  21	  34	  28	  78	 146	 137	 102	  99	  73	  58	  32	  17	  19	  12	   2	  10	  12	  11	   1	   4	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 118.26	   4.62	 118.0	  99	 118.35	  3.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   1	   2	   0	   3	   4	   7	   9	  24	  18	  12	  20	  18	  34	  20	  68	 140	 146	 122	  98	  68	  66	  24	  18	  23	   6	   0	  18	  12	   5	   7	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 5	 118.83	   4.68	 119.0	 115	 118.71	  3.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   4	   6	  11	  14	  17	   8	  19	  18	  31	  19	  74	 139	 130	 107	 102	  98	  55	  30	  22	  15	  14	   4	  12	  16	  11	   6	   8	   4	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 6	 118.80	   4.77	 119.0	 109	 118.84	  3.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   4	   3	   2	   8	   9	  21	   8	   6	  14	  25	  40	  11	  57	 139	 150	 105	  87	  89	  66	  39	  20	  30	  10	   3	  11	   8	  15	   4	   6	   6	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 7	 118.81	   4.15	 118.0	  67	 118.53	  3.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   4	  15	  12	   6	  10	  25	  47	  31	  77	 140	 151	 105	  85	  74	  80	  31	  15	  18	  26	   1	  10	   9	  17	   4	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 0	 145.98	   4.01	 146.0	  55	 145.80	  2.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   1	   0	   5	   3	   0	   0	   9	  10	  10	  12	  37	  49	  25	 135	 151	 200	  66	  88	  82	  32	  16	  14	  10	   8	   6	   6	   5	   2	   1	   9	   3	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 1	 145.20	   4.46	 145.0	  79	 145.26	  2.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   3	   0	   5	   8	   5	   5	  10	  11	  14	  14	  16	  38	  62	  25	 143	 154	 177	  71	  88	  55	  24	  13	   7	   9	   9	  10	   4	   5	   3	   0	   3	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 2	 145.96	   4.66	 146.0	  99	 145.75	  3.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   8	   6	   3	  11	  11	  21	  14	  10	  38	  37	  26	 129	 134	 182	  86	  86	  56	  20	  21	   8	  16	  17	  12	  10	  12	  10	   1	   7	   3	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 3	 145.15	   4.80	 145.0	 112	 145.18	  3.18	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   6	   2	   2	   7	   9	  10	  22	  16	  25	  18	  13	  42	  56	  19	 129	 128	 184	  59	  92	  47	  23	  14	  10	  13	  15	   6	  11	   8	   6	   2	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 4	 145.17	   4.97	 146.0	 116	 145.73	  3.24	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   1	   5	   3	  24	   7	   8	  14	  15	  15	  20	  17	  38	  46	  23	 122	 123	 195	  54	  77	  60	  26	  22	  12	  15	  19	  10	   7	   7	   7	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 5	 145.60	   4.98	 146.0	 115	 145.83	  3.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   3	  14	  10	   9	  16	  14	  19	  11	  14	  40	  52	  25	 128	 115	 177	  50	  93	  53	  33	  19	  15	  22	  19	  10	   8	  10	   7	   0	   6	   2	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 6	 145.86	   5.16	 146.0	 108	 146.00	  3.40	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   1	   1	   1	   0	   6	  11	   8	   6	  13	   9	  25	  13	  18	  32	  44	  22	 108	 119	 171	  60	  81	  78	  42	  17	  21	  27	  14	  13	   9	   6	   4	   1	   9	   3	   2	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 7	 145.84	   4.62	 146.0	  92	 145.77	  3.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   3	  10	   4	  12	  14	  16	  22	  21	  47	  42	  19	 114	 134	 174	  54	  90	  73	  38	  15	  18	  15	  16	  12	   9	   8	   5	   1	   9	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 0	 138.29	   4.34	 138.0	  65	 138.07	  2.93	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   2	   0	   1	   6	   0	   1	   4	   7	   7	   7	  13	  37	  52	  35	 101	 110	 192	 115	  85	  82	  43	  11	  25	  10	  10	   6	   3	   8	   7	   2	   6	   0	   4	   1	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 1	 137.35	   4.95	 138.0	  93	 137.73	  3.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   0	   0	   5	   4	   4	  11	  11	   0	   6	  15	  25	   5	  20	  15	  48	  50	 102	 147	 192	  95	  57	  69	  32	   7	  18	  11	  14	   4	   6	   6	   5	   4	   1	   1	   2	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 2	 138.35	   5.23	 138.0	 127	 137.99	  3.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   6	   1	  10	   8	   2	   7	  14	  17	  11	  13	  23	  39	  24	 109	 118	 192	 106	  59	  65	  40	   3	  25	  12	  17	   6	  15	  19	  11	   6	   6	   5	   5	   1	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 3	 136.97	   5.39	 137.0	 136	 137.21	  3.15	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   5	   7	   4	  13	  15	  15	   0	  13	  12	  23	   9	  24	  39	  54	  37	 105	 125	 189	  77	  57	  53	  21	   7	  17	  15	  21	   4	   6	   9	   5	   6	   4	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 4	 137.28	   5.64	 138.0	 148	 137.77	  3.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   4	   0	   0	   4	   4	   4	   6	   7	  14	  10	   6	  16	  14	  18	  10	  20	  35	  43	  31	  88	 127	 173	 110	  52	  54	  40	   3	  22	   9	  17	   8	  16	  14	   3	   9	   2	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 5	 137.87	   5.65	 138.0	 138	 137.97	  3.39	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   6	   6	   7	  20	   9	   4	   5	  10	  18	  12	  20	  41	  33	  37	  84	 113	 189	  81	  66	  55	  28	   7	  36	  25	  17	   6	  16	  16	   7	   4	   6	   5	   5	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 6	 137.90	   5.75	 138.0	 127	 138.10	  3.44	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   1	   2	   2	   6	   6	   9	  14	   6	   3	   5	  12	  20	  15	  23	  29	  36	  23	  89	 122	 168	  98	  66	  56	  41	  11	  30	  20	  26	   6	   9	  10	   9	   6	   5	   3	   6	   2	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 7	 137.98	   5.02	 138.0	 104	 137.84	  3.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   4	   1	  12	   9	   2	   7	   8	  21	   9	  25	  40	  55	  33	  97	 102	 182	  99	  65	  59	  30	   9	  30	  22	  18	   7	   9	  15	  13	   5	   3	   2	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 0	 113.18	   5.42	 113.0	 103	 112.89	  3.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   1	   1	   2	   1	   1	   5	   3	   4	   9	   4	  11	   8	  12	  16	  18	  68	  69	  73	 142	 117	 166	  39	  56	  42	  36	  15	  11	   9	   9	   6	   2	   9	   4	   0	   4	   3	   4	   2	   3	   5	   4	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 1	 111.95	   5.99	 112.0	 143	 112.26	  3.15	1000   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   1	   3	   1	   3	   0	   5	   8	   8	   4	   6	  21	  12	   6	  13	  14	  12	  28	  22	  63	  93	  50	 144	 128	 131	  28	  57	  30	  22	  12	  10	  14	  12	   4	   6	   3	   5	   1	   2	   4	   3	   2	   1	   2	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
